JobId|Link|Job Title|Post Date|Business|Province/State|City|Salary
40801583|https://www.jobbank.gc.ca/jobsearch/jobposting/40801583?source=searchresults|cook|April-18-2024|Salt N Pepper Restaurant|Saskatchewan|Prince Albert|Salary: $15.10 hourly
40799462|https://www.jobbank.gc.ca/jobsearch/jobposting/40799462?source=searchresults|cook|April-18-2024|Spring Garden Family Restaurant & Lounge|Saskatchewan|Swift Current|Salary: $15.00 hourly
40798688|https://www.jobbank.gc.ca/jobsearch/jobposting/40798688?source=searchresults|Kitchen helper|April-17-2024|Lavva Restaurant & Bar Inc.|Saskatchewan|Saskatoon|Salary: $14.00 hourly
40798542|https://www.jobbank.gc.ca/jobsearch/jobposting/40798542?source=searchresults|home support worker|April-17-2024|Fay Hewko|Saskatchewan|Neilburg|Salary: $20.00 hourly
40797933|https://www.jobbank.gc.ca/jobsearch/jobposting/40797933?source=searchresults|bookkeeper|April-17-2024|Wendy's|Saskatchewan|Regina|Salary: $24.00 to $27.00 hourly (to be negotiated)
40797931|https://www.jobbank.gc.ca/jobsearch/jobposting/40797931?source=searchresults|bookkeeper|April-17-2024|Wendy's Restaurant|Saskatchewan|Regina|Salary: $24.00 to $27.00 hourly (to be negotiated)
40797899|https://www.jobbank.gc.ca/jobsearch/jobposting/40797899?source=searchresults|restaurant manager|April-17-2024|Taco Bell|Saskatchewan|Saskatoon|Salary: $48,000.00 annually
40797545|https://www.jobbank.gc.ca/jobsearch/jobposting/40797545?source=searchresults|food counter attendant|April-17-2024|Red Swan Pizza- Kindersley|Saskatchewan|Kindersley|Salary: $14.00 hourly
40797546|https://www.jobbank.gc.ca/jobsearch/jobposting/40797546?source=searchresults|food service supervisor|April-17-2024|Red Swan Pizza- Kindersley|Saskatchewan|Kindersley|Salary: $15.85 hourly
40796763|https://www.jobbank.gc.ca/jobsearch/jobposting/40796763?source=searchresults|retail sales representative|April-17-2024|Y&Z Clothing|Saskatchewan|Saskatoon|Salary: $14.50 hourly
40796756|https://www.jobbank.gc.ca/jobsearch/jobposting/40796756?source=searchresults|cashier|April-17-2024|Y&Z Clothing|Saskatchewan|Saskatoon|Salary: $14.50 hourly
40796672|https://www.jobbank.gc.ca/jobsearch/jobposting/40796672?source=searchresults|bookkeeper|April-17-2024|WYNYARD DOLLAR STORE LIMITED|Saskatchewan|Wynyard|Salary: $25.00 hourly
40796670|https://www.jobbank.gc.ca/jobsearch/jobposting/40796670?source=searchresults|retail store supervisor|April-17-2024|WYNYARD DOLLAR STORE LIMITED|Saskatchewan|Wynyard|Salary: $21.75 hourly
40796658|https://www.jobbank.gc.ca/jobsearch/jobposting/40796658?source=searchresults|cashier|April-17-2024|WYNYARD DOLLAR STORE LIMITED|Saskatchewan|Wynyard|Salary: $14.00 hourly
40792824|https://www.jobbank.gc.ca/jobsearch/jobposting/40792824?source=searchresults|floor clerk - retail|April-16-2024|PRECIOUS JEWELS|Saskatchewan|Regina|Salary: $15.50 hourly
40792268|https://www.jobbank.gc.ca/jobsearch/jobposting/40792268?source=searchresults|roofer|April-16-2024|Flynn Canada Ltd.|Saskatchewan|Regina|Salary: $28.00 to $35.00 hourly (to be negotiated)
40791754|https://www.jobbank.gc.ca/jobsearch/jobposting/40791754?source=searchresults|shipping and receiving supervisor|April-16-2024|Kuya Wayne's Sari Sari Store|Saskatchewan|Regina|Salary: $28.25 hourly
40790969|https://www.jobbank.gc.ca/jobsearch/jobposting/40790969?source=searchresults|guest services manager|April-16-2024|NPC/Sandman Hotel Group|Saskatchewan|Saskatoon|Salary: $21.63 hourly
40789719|https://www.jobbank.gc.ca/jobsearch/jobposting/40789719?source=searchresults|agricultural equipment technician|April-16-2024|Pattison Agriculture Limited|Saskatchewan|Kamsack|Salary: $32.00 to $40.00 hourly (to be negotiated)
41062321|https://www.jobbank.gc.ca/jobsearch/jobposting/41062321?source=searchresults|mechanical engineer|April-16-2024|Viking Fire Protection Inc.|Saskatchewan|Regina|Salary: $80,000.00 to $110,000.00 annually (to be negotiated)
41395068|https://www.jobbank.gc.ca/jobsearch/jobposting/41395068?source=searchresults|kitchen helper|April-16-2024|WESTERN PIZZA EXPRESS|Saskatchewan|Moose Jaw|Salary: $14.00 hourly
40788032|https://www.jobbank.gc.ca/jobsearch/jobposting/40788032?source=searchresults|cook|April-16-2024|DYNAMIC DUO RESTAURANT|Saskatchewan|Saskatoon|Salary: $27.50 hourly
40786174|https://www.jobbank.gc.ca/jobsearch/jobposting/40786174?source=searchresults|food counter attendant|April-16-2024|Agastya Enterprises Ltd.|Saskatchewan|Meadow Lake|Salary: $14.00 hourly
40786012|https://www.jobbank.gc.ca/jobsearch/jobposting/40786012?source=searchresults|delivery driver|April-15-2024|Afzal Tirmzi & Sons Transport Limited|Saskatchewan|Saskatoon|Salary: $26.30 to $27.00 hourly (to be negotiated)
40918448|https://www.jobbank.gc.ca/jobsearch/jobposting/40918448?source=searchresults|retail store supervisor|April-15-2024|Baba Traders Ltd.|Saskatchewan|Prince Albert|Salary: $21.75 hourly
41267742|https://www.jobbank.gc.ca/jobsearch/jobposting/41267742?source=searchresults|food service supervisor|April-15-2024|Mr Sub|Saskatchewan|Moose Jaw|Salary: $15.25 hourly
40785253|https://www.jobbank.gc.ca/jobsearch/jobposting/40785253?source=searchresults|early childhood educator (ECE)|April-15-2024|WISDOM LEARNING CENTRE INC|Saskatchewan|Prince Albert|Salary: $19.00 hourly
41371904|https://www.jobbank.gc.ca/jobsearch/jobposting/41371904?source=searchresults|harvesting labourer|April-15-2024|102116477 Saskatchewan Ltd.|Saskatchewan|Regina|Salary: $27.00 hourly
40784636|https://www.jobbank.gc.ca/jobsearch/jobposting/40784636?source=searchresults|cook|April-15-2024|Thai Express|Saskatchewan|Regina|Salary: $14.00 hourly
41276071|https://www.jobbank.gc.ca/jobsearch/jobposting/41276071?source=searchresults|janitor|April-15-2024|VIP Cleaning Services Ltd|Saskatchewan|Lloydminster|Salary: $22.50 hourly
41411012|https://www.jobbank.gc.ca/jobsearch/jobposting/41411012?source=searchresults|gymnastics coach|April-15-2024|Marian Gymnastics Club Inc.|Saskatchewan|Saskatoon|Salary: $50,000.00 to $65,000.00 annually (to be negotiated)
40784104|https://www.jobbank.gc.ca/jobsearch/jobposting/40784104?source=searchresults|truck mechanic|April-15-2024|Sohang Transportation Ltd.|Saskatchewan|Pilot Butte|Salary: $30.00 hourly
40784101|https://www.jobbank.gc.ca/jobsearch/jobposting/40784101?source=searchresults|mechanic helper|April-15-2024|Sohang Transportation Ltd.|Saskatchewan|Pilot Butte|Salary: $27.00 hourly
41065074|https://www.jobbank.gc.ca/jobsearch/jobposting/41065074?source=searchresults|administrative assistant|April-15-2024|Friends Investments Limited|Saskatchewan|Melville|Salary: $24.75 hourly
41065075|https://www.jobbank.gc.ca/jobsearch/jobposting/41065075?source=searchresults|sales supervisor - retail|April-15-2024|Friends Investments Limited|Saskatchewan|Melville|Salary: $22.50 hourly
40783755|https://www.jobbank.gc.ca/jobsearch/jobposting/40783755?source=searchresults|truck driver, long haul|April-15-2024|Quicker Logistics Inc|Saskatchewan|Saskatoon|Salary: $28.00 hourly
40783689|https://www.jobbank.gc.ca/jobsearch/jobposting/40783689?source=searchresults|food service supervisor|April-15-2024|101035506 SASKATCHEWAN LTD.|Saskatchewan|Saskatoon|Salary: $17.00 to $18.00 hourly (to be negotiated)
40783678|https://www.jobbank.gc.ca/jobsearch/jobposting/40783678?source=searchresults|retail store supervisor|April-15-2024|Cudworth Community Bigway Foods|Saskatchewan|Cudworth|Salary: $19.96 hourly
40782890|https://www.jobbank.gc.ca/jobsearch/jobposting/40782890?source=searchresults|cleaning supervisor|April-15-2024|Rafay Trading Inc.|Saskatchewan|Regina|Salary: $27.00 hourly
40782816|https://www.jobbank.gc.ca/jobsearch/jobposting/40782816?source=searchresults|mechanic helper|April-15-2024|Canways Transport Ltd|Saskatchewan|Saskatoon|Salary: $20.00 hourly
40782798|https://www.jobbank.gc.ca/jobsearch/jobposting/40782798?source=searchresults|food service supervisor|April-15-2024|Sushi Garden|Saskatchewan|Melville|Salary: $15.25 hourly
40782780|https://www.jobbank.gc.ca/jobsearch/jobposting/40782780?source=searchresults|cook|April-15-2024|102129576 Saskatchewan LTD.|Saskatchewan|Birch Hills|Salary: $16.25 to $18.25 hourly (to be negotiated)
40781254|https://www.jobbank.gc.ca/jobsearch/jobposting/40781254?source=searchresults|food service supervisor|April-15-2024|102081942 Saskatchewan  Ltd.|Saskatchewan|Battleford|Salary: $15.85 hourly
40781246|https://www.jobbank.gc.ca/jobsearch/jobposting/40781246?source=searchresults|food counter attendant|April-15-2024|102081942 Saskatchewan  Ltd.|Saskatchewan|Battleford|Salary: $14.00 hourly
40780479|https://www.jobbank.gc.ca/jobsearch/jobposting/40780479?source=searchresults|food and beverage server|April-15-2024|Tipsy Samurai|Saskatchewan|Regina|Salary: $14.00 hourly
40780076|https://www.jobbank.gc.ca/jobsearch/jobposting/40780076?source=searchresults|receptionist|April-15-2024|Imperial Sunset Inn Hotel Ltd.|Saskatchewan|Imperial|Salary: $19.10 hourly
40779767|https://www.jobbank.gc.ca/jobsearch/jobposting/40779767?source=searchresults|optician|April-15-2024|NMK Optometric P.C. Inc|Saskatchewan|Esterhazy|Salary: $27.50 hourly
40779434|https://www.jobbank.gc.ca/jobsearch/jobposting/40779434?source=searchresults|pizza cook|April-15-2024|PIZZA TIME PIZZA LIMITED|Saskatchewan|Saskatoon|Salary: $16.00 hourly
40779215|https://www.jobbank.gc.ca/jobsearch/jobposting/40779215?source=searchresults|food counter attendant|April-15-2024|PIZZA TIME PIZZA LIMITED|Saskatchewan|Saskatoon|Salary: $14.50 hourly
40779064|https://www.jobbank.gc.ca/jobsearch/jobposting/40779064?source=searchresults|kitchen helper|April-15-2024|PIZZA TIME PIZZA LIMITED|Saskatchewan|Saskatoon|Salary: $14.50 hourly
40778549|https://www.jobbank.gc.ca/jobsearch/jobposting/40778549?source=searchresults|kitchen helper|April-14-2024|China Garden Restaurant LTD.|Saskatchewan|Indian Head|Salary: $14.00 hourly
40778501|https://www.jobbank.gc.ca/jobsearch/jobposting/40778501?source=searchresults|bookkeeper|April-14-2024|Abdul Qadir Jillani Services I|Saskatchewan|Regina|Salary: $27.50 hourly
40778499|https://www.jobbank.gc.ca/jobsearch/jobposting/40778499?source=searchresults|sales supervisor - retail|April-14-2024|Abdul Qadir Jillani Services I|Saskatchewan|Regina|Salary: $27.50 hourly
40778498|https://www.jobbank.gc.ca/jobsearch/jobposting/40778498?source=searchresults|retail sales manager|April-14-2024|Abdul Qadir Jillani Services I|Saskatchewan|Regina|Salary: $46.00 hourly
40778451|https://www.jobbank.gc.ca/jobsearch/jobposting/40778451?source=searchresults|cashier|April-14-2024|Abdul Qadir Jillani Services I|Saskatchewan|Regina|Salary: $27.50 hourly
40774414|https://www.jobbank.gc.ca/jobsearch/jobposting/40774414?source=searchresults|food service supervisor|April-13-2024|Smitty’s Family Restaurant - (Market Mall)|Saskatchewan|Saskatoon|Salary: $16.00 to $20.00 hourly (to be negotiated)
40774186|https://www.jobbank.gc.ca/jobsearch/jobposting/40774186?source=searchresults|cook|April-13-2024|Smitty’s Family Restaurant - (Lawson Heights)|Saskatchewan|Saskatoon|Salary: $15.00 to $20.00 hourly (to be negotiated)
40774184|https://www.jobbank.gc.ca/jobsearch/jobposting/40774184?source=searchresults|cook|April-13-2024|Smitty’s Family Restaurant - (Market Mall)|Saskatchewan|Saskatoon|Salary: $15.00 to $20.00 hourly (to be negotiated)
40765085|https://www.jobbank.gc.ca/jobsearch/jobposting/40765085?source=searchresults|Landscape labourer|April-12-2024|ULS Maintenance & Landscaping|Saskatchewan|Saskatoon|Salary: $18.50 hourly
40764901|https://www.jobbank.gc.ca/jobsearch/jobposting/40764901?source=searchresults|food service supervisor|April-12-2024|Bourbon St Grill|Saskatchewan|Saskatoon|Salary: $15.85 to $16.00 hourly (to be negotiated)
40764450|https://www.jobbank.gc.ca/jobsearch/jobposting/40764450?source=searchresults|retail store supervisor|April-12-2024|A&S Corner Store|Saskatchewan|Maidstone|Salary: $19.96 hourly
40763775|https://www.jobbank.gc.ca/jobsearch/jobposting/40763775?source=searchresults|truck mechanic|April-12-2024|101238793 Saskatchewan Limited|Saskatchewan|Saskatoon|Salary: $28.85 hourly
40763766|https://www.jobbank.gc.ca/jobsearch/jobposting/40763766?source=searchresults|mechanic helper|April-12-2024|101238793 Saskatchewan Limited|Saskatchewan|Saskatoon|Salary: $20.00 hourly
40763754|https://www.jobbank.gc.ca/jobsearch/jobposting/40763754?source=searchresults|pharmacy clerk|April-12-2024|Prescription Works Pharmacy|Saskatchewan|Big River|Salary: $17.00 hourly
40763747|https://www.jobbank.gc.ca/jobsearch/jobposting/40763747?source=searchresults|administrative assistant|April-12-2024|T,U,F,F. Exteriors Inc|Saskatchewan|Lumsden|Salary: $34,125.00 annually
41237029|https://www.jobbank.gc.ca/jobsearch/jobposting/41237029?source=searchresults|cook|April-12-2024|Mr. Mikes Steakhouse Casual|Saskatchewan|Saskatoon|Salary: $15.00 hourly
40762224|https://www.jobbank.gc.ca/jobsearch/jobposting/40762224?source=searchresults|cook|April-12-2024|Centre Kitchen|Saskatchewan|Regina|Salary: $14.00 to $16.00 hourly (to be negotiated)
40761264|https://www.jobbank.gc.ca/jobsearch/jobposting/40761264?source=searchresults|baker|April-12-2024|Great Buffet of China|Saskatchewan|Saskatoon|Salary: $17.50 to $18.50 hourly (to be negotiated)
40761129|https://www.jobbank.gc.ca/jobsearch/jobposting/40761129?source=searchresults|administrative assistant|April-12-2024|SK Immigration|Saskatchewan|Saskatoon|Salary: $23.00 hourly
40761111|https://www.jobbank.gc.ca/jobsearch/jobposting/40761111?source=searchresults|yoga instructor|April-12-2024|Battlefit Gym|Saskatchewan|Battleford|Salary: $21.00 hourly
40761114|https://www.jobbank.gc.ca/jobsearch/jobposting/40761114?source=searchresults|personal trainer|April-12-2024|Battlefit Gym|Saskatchewan|Battleford|Salary: $21.00 hourly
40761106|https://www.jobbank.gc.ca/jobsearch/jobposting/40761106?source=searchresults|administrative assistant|April-12-2024|Battlefit Gym|Saskatchewan|Battleford|Salary: $27.50 hourly
40761108|https://www.jobbank.gc.ca/jobsearch/jobposting/40761108?source=searchresults|cleaner|April-12-2024|Battlefit Gym|Saskatchewan|Battleford|Salary: $19.00 hourly
40761103|https://www.jobbank.gc.ca/jobsearch/jobposting/40761103?source=searchresults|bookkeeper|April-12-2024|Battlefit Gym|Saskatchewan|Battleford|Salary: $27.50 hourly
40760332|https://www.jobbank.gc.ca/jobsearch/jobposting/40760332?source=searchresults|administrative assistant|April-12-2024|Dham Transport|Saskatchewan|Regina|Salary: $27.00 hourly
40758791|https://www.jobbank.gc.ca/jobsearch/jobposting/40758791?source=searchresults|food service supervisor|April-12-2024|168 MILE PRETZELS INC.|Saskatchewan|Saskatoon|Salary: $15.85 hourly
40754537|https://www.jobbank.gc.ca/jobsearch/jobposting/40754537?source=searchresults|cook|April-12-2024|SKYWAY BRANDS REGINA INC.|Saskatchewan|Regina|Salary: $15.00 hourly
40753438|https://www.jobbank.gc.ca/jobsearch/jobposting/40753438?source=searchresults|logistics supervisor|April-11-2024|PBTL TRANSPORT INC|Saskatchewan|Regina|Salary: $28.50 hourly
40753436|https://www.jobbank.gc.ca/jobsearch/jobposting/40753436?source=searchresults|automobile mechanic|April-11-2024|PBTL TRANSPORT INC|Saskatchewan|Regina|Salary: $31.00 hourly
41423074|https://www.jobbank.gc.ca/jobsearch/jobposting/41423074?source=searchresults|concrete finisher|April-11-2024|KV Concrete Ltd|Saskatchewan|Regina|Salary: $28.00 hourly
40753136|https://www.jobbank.gc.ca/jobsearch/jobposting/40753136?source=searchresults|short haul truck driver|April-11-2024|Raven Carrier Inc|Saskatchewan|Saskatoon|Salary: $27.10 hourly
40753130|https://www.jobbank.gc.ca/jobsearch/jobposting/40753130?source=searchresults|truck dispatcher|April-11-2024|Raven Carrier Inc|Saskatchewan|Saskatoon|Salary: $27.00 hourly
40750506|https://www.jobbank.gc.ca/jobsearch/jobposting/40750506?source=searchresults|server - food and beverage services|April-11-2024|Western Pizza Downtown|Saskatchewan|Regina|Salary: $14.00 hourly
40750501|https://www.jobbank.gc.ca/jobsearch/jobposting/40750501?source=searchresults|kitchen helper|April-11-2024|Western Pizza Downtown|Saskatchewan|Regina|Salary: $14.00 hourly
40750448|https://www.jobbank.gc.ca/jobsearch/jobposting/40750448?source=searchresults|cook|April-11-2024|The Flats Eatery & Drink|Saskatchewan|Regina|Salary: $15.00 hourly
41035018|https://www.jobbank.gc.ca/jobsearch/jobposting/41035018?source=searchresults|bookkeeper|April-11-2024|Golden Auto Repair|Saskatchewan|Regina|Salary: $24.00 hourly
40749968|https://www.jobbank.gc.ca/jobsearch/jobposting/40749968?source=searchresults|cook|April-11-2024|963822 Alberta Ltd|Saskatchewan|Rosetown|Salary: $15.00 hourly
40749970|https://www.jobbank.gc.ca/jobsearch/jobposting/40749970?source=searchresults|shelf stocker - retail|April-11-2024|YXE Parts 4 Truckers Ltd|Saskatchewan|Saskatoon|Salary: $14.00 hourly
40749964|https://www.jobbank.gc.ca/jobsearch/jobposting/40749964?source=searchresults|food counter attendant|April-11-2024|963822 Alberta Ltd|Saskatchewan|Rosetown|Salary: $14.00 hourly
40749966|https://www.jobbank.gc.ca/jobsearch/jobposting/40749966?source=searchresults|kitchen helper|April-11-2024|963822 Alberta Ltd|Saskatchewan|Rosetown|Salary: $14.00 hourly
40749963|https://www.jobbank.gc.ca/jobsearch/jobposting/40749963?source=searchresults|food service supervisor|April-11-2024|963822 Alberta Ltd|Saskatchewan|Rosetown|Salary: $15.85 hourly
40749953|https://www.jobbank.gc.ca/jobsearch/jobposting/40749953?source=searchresults|transportation route schedulers supervisor|April-11-2024|101238793 Saskatchewan Limited|Saskatchewan|Saskatoon|Salary: $27.00 hourly
40749950|https://www.jobbank.gc.ca/jobsearch/jobposting/40749950?source=searchresults|long haul truck driver|April-11-2024|101238793 Saskatchewan Limited|Saskatchewan|Saskatoon|Salary: $27.00 hourly
40749899|https://www.jobbank.gc.ca/jobsearch/jobposting/40749899?source=searchresults|restaurant manager|April-11-2024|Jack's Pizza Crepe Frappe|Saskatchewan|Unity|Salary: $24.48 hourly
40749864|https://www.jobbank.gc.ca/jobsearch/jobposting/40749864?source=searchresults|shipper-receiver|April-11-2024|YXE Parts 4 Truckers Ltd|Saskatchewan|Saskatoon|Salary: $19.60 hourly
40748671|https://www.jobbank.gc.ca/jobsearch/jobposting/40748671?source=searchresults|sales supervisor - retail|April-11-2024|Circle K|Saskatchewan|Melfort|Salary: $22.00 hourly
40748532|https://www.jobbank.gc.ca/jobsearch/jobposting/40748532?source=searchresults|automotive mechanic helper|April-11-2024|Fast Toys for Boys|Saskatchewan|Davidson|Salary: $20.00 hourly
40745917|https://www.jobbank.gc.ca/jobsearch/jobposting/40745917?source=searchresults|store manager - retail|April-11-2024|102112088 Saskatchewan corp|Saskatchewan|Humboldt|Salary: $33.23 hourly
40745778|https://www.jobbank.gc.ca/jobsearch/jobposting/40745778?source=searchresults|retail shelf stocker|April-11-2024|102112088 Saskatchewan corp|Saskatchewan|Humboldt|Salary: $14.00 hourly
40890800|https://www.jobbank.gc.ca/jobsearch/jobposting/40890800?source=searchresults|retail store supervisor|April-11-2024|102112088 Saskatchewan corp|Saskatchewan|Humboldt|Salary: $23.00 hourly
40742352|https://www.jobbank.gc.ca/jobsearch/jobposting/40742352?source=searchresults|cleaning supervisor|April-10-2024|866078 Alberta Ltd-Saskatoon|Saskatchewan|Saskatoon|Salary: $25.00 hourly
40742347|https://www.jobbank.gc.ca/jobsearch/jobposting/40742347?source=searchresults|office administrator|April-10-2024|Paints Beyond|Saskatchewan|Saskatoon|Salary: $27.00 hourly
40742343|https://www.jobbank.gc.ca/jobsearch/jobposting/40742343?source=searchresults|light duty cleaner|April-10-2024|866078 Alberta Ltd-Saskatoon|Saskatchewan|Saskatoon|Salary: $16.00 hourly
40742274|https://www.jobbank.gc.ca/jobsearch/jobposting/40742274?source=searchresults|food services manager|April-10-2024|New Island Kingdom Restaurant INC|Saskatchewan|Saskatoon|Salary: $22.50 hourly
40742243|https://www.jobbank.gc.ca/jobsearch/jobposting/40742243?source=searchresults|kitchen helper|April-10-2024|Thai Basil (Angkor north location)|Saskatchewan|Regina|Salary: $14.00 to $15.00 hourly (to be negotiated)
40741889|https://www.jobbank.gc.ca/jobsearch/jobposting/40741889?source=searchresults|dispatchers supervisor|April-10-2024|Punjab Trucking Corp|Saskatchewan|Pilot Butte|Salary: $28.00 to $30.00 hourly (to be negotiated)
40741887|https://www.jobbank.gc.ca/jobsearch/jobposting/40741887?source=searchresults|administrative assistant|April-10-2024|Punjab Trucking Corp|Saskatchewan|Pilot Butte|Salary: $24.00 to $26.00 hourly (to be negotiated)
40741067|https://www.jobbank.gc.ca/jobsearch/jobposting/40741067?source=searchresults|long haul truck driver|April-10-2024|Mir Transport|Saskatchewan|Regina|Salary: $27.00 hourly
40741064|https://www.jobbank.gc.ca/jobsearch/jobposting/40741064?source=searchresults|office administrative assistant|April-10-2024|RIGHT LINE IMMIGRATION SERVICES LTD.|Saskatchewan|Saskatoon|Salary: $27.25 hourly
40741060|https://www.jobbank.gc.ca/jobsearch/jobposting/40741060?source=searchresults|bookkeeper|April-10-2024|Mir Transport|Saskatchewan|Regina|Salary: $27.00 hourly
40741040|https://www.jobbank.gc.ca/jobsearch/jobposting/40741040?source=searchresults|mechanic helper|April-10-2024|Mir Transport|Saskatchewan|Regina|Salary: $27.00 hourly
40740467|https://www.jobbank.gc.ca/jobsearch/jobposting/40740467?source=searchresults|construction labourer|April-10-2024|Moly Construction INC.|Saskatchewan|Saskatoon|Salary: $27.25 hourly
40740388|https://www.jobbank.gc.ca/jobsearch/jobposting/40740388?source=searchresults|truck driver|April-10-2024|JD TRUCKING LTD|Saskatchewan|Moose Jaw|Salary: $25.25 to $27.00 hourly (to be negotiated)
40740058|https://www.jobbank.gc.ca/jobsearch/jobposting/40740058?source=searchresults|retail store supervisor|April-10-2024|102092451 SASKATCHEWAN LTD.|Saskatchewan|Swift Current|Salary: $19.23 hourly
40740045|https://www.jobbank.gc.ca/jobsearch/jobposting/40740045?source=searchresults|scientific librarian|April-10-2024|University of Saskatchewan - Admin & Academic Disability|Saskatchewan|Saskatoon|Salary: $83,150.00 to $146,971.00 annually (to be negotiated)
40740004|https://www.jobbank.gc.ca/jobsearch/jobposting/40740004?source=searchresults|cook|April-10-2024|Sereggela Holdings Ltd|Saskatchewan|Estevan|Salary: $16.55 hourly
40739971|https://www.jobbank.gc.ca/jobsearch/jobposting/40739971?source=searchresults|kitchen helper|April-10-2024|The Flats Eatery & Drink|Saskatchewan|Regina|Salary: $14.00 hourly
40739366|https://www.jobbank.gc.ca/jobsearch/jobposting/40739366?source=searchresults|administrative assistant|April-10-2024|Lodex Transport Ltd.|Saskatchewan|Saskatoon|Salary: $25.00 hourly
40739052|https://www.jobbank.gc.ca/jobsearch/jobposting/40739052?source=searchresults|shipping and receiving clerk|April-10-2024|La Ronge Petroleum Ltd.|Saskatchewan|La Ronge|Salary: $15.00 hourly
40736412|https://www.jobbank.gc.ca/jobsearch/jobposting/40736412?source=searchresults|truck dispatcher|April-10-2024|Divine Roadline Ltd.|Saskatchewan|Saskatoon|Salary: $28.65 hourly
40734141|https://www.jobbank.gc.ca/jobsearch/jobposting/40734141?source=searchresults|food counter attendant|April-09-2024|DIGER'S SERVICE (2006) LTD.|Saskatchewan|Strasbourg|Salary: $14.00 hourly
40734142|https://www.jobbank.gc.ca/jobsearch/jobposting/40734142?source=searchresults|sales supervisor - retail|April-09-2024|DIGER'S SERVICE (2006) LTD.|Saskatchewan|Strasbourg|Salary: $22.00 hourly
41422853|https://www.jobbank.gc.ca/jobsearch/jobposting/41422853?source=searchresults|sales supervisor - retail|April-09-2024|Fillmore Foods & Liquor|Saskatchewan|Fillmore|Salary: $22.00 hourly
40733925|https://www.jobbank.gc.ca/jobsearch/jobposting/40733925?source=searchresults|cook|April-09-2024|102115299 SK Corporation|Saskatchewan|Saskatoon|Salary: $15.00 hourly
40733911|https://www.jobbank.gc.ca/jobsearch/jobposting/40733911?source=searchresults|cook|April-09-2024|101269505 saskatchewan Ltd|Saskatchewan|Saskatoon|Salary: $15.00 hourly
40733506|https://www.jobbank.gc.ca/jobsearch/jobposting/40733506?source=searchresults|administrative assistant|April-09-2024|Monhtee Car Wash Incorporated|Saskatchewan|Regina|Salary: $43,000.00 annually
40733440|https://www.jobbank.gc.ca/jobsearch/jobposting/40733440?source=searchresults|cashier|April-09-2024|PATIDAR FOOD GROUP LTD.|Saskatchewan|Langham|Salary: $14.00 hourly
40733142|https://www.jobbank.gc.ca/jobsearch/jobposting/40733142?source=searchresults|plastic products manufacturing labourer|April-09-2024|Emerald Plastics Inc.|Saskatchewan|Zehner|Salary: $19.00 hourly
41035403|https://www.jobbank.gc.ca/jobsearch/jobposting/41035403?source=searchresults|bookkeeper|April-09-2024|NGIT Services Inc|Saskatchewan|Regina|Salary: $26.25 hourly
40732679|https://www.jobbank.gc.ca/jobsearch/jobposting/40732679?source=searchresults|restaurant manager|April-09-2024|DENNY'S RESTAURANTS|Saskatchewan|Regina|Salary: $46,500.00 annually
40732617|https://www.jobbank.gc.ca/jobsearch/jobposting/40732617?source=searchresults|shift manager - fast food restaurant|April-09-2024|Taco Bell|Saskatchewan|Saskatoon|Salary: $16.00 hourly
40731786|https://www.jobbank.gc.ca/jobsearch/jobposting/40731786?source=searchresults|construction general manager|April-09-2024|Bergen Excavating Ltd.|Saskatchewan|White City|Salary: $42.10 hourly
40731089|https://www.jobbank.gc.ca/jobsearch/jobposting/40731089?source=searchresults|cook|April-09-2024|Cypress Park Resort Inn Ltd.|Saskatchewan|Maple Creek|Salary: $15.00 hourly
40731071|https://www.jobbank.gc.ca/jobsearch/jobposting/40731071?source=searchresults|room attendant|April-09-2024|Cypress Park Resort Inn Ltd.|Saskatchewan|Maple Creek|Salary: $18.16 hourly
40729720|https://www.jobbank.gc.ca/jobsearch/jobposting/40729720?source=searchresults|cook|April-09-2024|Pita Pit|Saskatchewan|Martensville|Salary: $15.50 hourly
40727018|https://www.jobbank.gc.ca/jobsearch/jobposting/40727018?source=searchresults|bookkeeper|April-09-2024|Shiva Transport Ltd.|Saskatchewan|Regina|Salary: $24.00 hourly
40726339|https://www.jobbank.gc.ca/jobsearch/jobposting/40726339?source=searchresults|food counter attendant|April-08-2024|Mr. Sub Kindersley|Saskatchewan|Kindersley|Salary: $14.00 to $15.00 hourly (to be negotiated)
40726141|https://www.jobbank.gc.ca/jobsearch/jobposting/40726141?source=searchresults|cook|April-08-2024|101018029 Saskatchewan Ltd|Saskatchewan|Regina|Salary: $14.75 hourly
41012554|https://www.jobbank.gc.ca/jobsearch/jobposting/41012554?source=searchresults|cook|April-08-2024|Noodlebox|Saskatchewan|Regina|Salary: $15.00 hourly
40725589|https://www.jobbank.gc.ca/jobsearch/jobposting/40725589?source=searchresults|ranch hand|April-08-2024|David & Iris Crouch|Saskatchewan|Meadow Lake|Salary: $20.19 hourly
40725583|https://www.jobbank.gc.ca/jobsearch/jobposting/40725583?source=searchresults|truck trailer service technician|April-08-2024|CMT Mechanical LTD|Saskatchewan|Oxbow|Salary: $30.00 hourly
40725574|https://www.jobbank.gc.ca/jobsearch/jobposting/40725574?source=searchresults|food service supervisor|April-08-2024|PRAIRIE DONAIR|Saskatchewan|Saskatoon|Salary: $16.00 hourly
40725565|https://www.jobbank.gc.ca/jobsearch/jobposting/40725565?source=searchresults|baker|April-08-2024|102022378 SASKATCHEWAN INC.|Saskatchewan|Regina|Salary: $27.00 hourly
